student_id,hours_studied,attendance_rate,previous_score,sleep_hours,tutoring_sessions,parental_education,internet_access,extracurricular_activities,peer_study_group,stress_level,final_score,performance_tier
STU_11412,18.0,75.2,85.8,6.1,3,Some College,Yes,No,No,8,98.5,Distinction
STU_11413,29.1,93.2,81.5,7.0,0,Master's,Yes,Yes,Yes,5,100.0,Distinction
STU_11414,10.8,64.4,81.4,7.2,0,High School,No,Yes,Yes,5,83.4,Merit
STU_11415,21.0,80.6,58.2,8.3,2,Master's,Yes,Yes,Yes,1,100.0,Distinction
STU_11416,15.4,92.6,78.3,9.1,5,High School,Yes,No,Yes,1,100.0,Distinction
STU_11417,16.7,77.5,61.5,5.2,2,Master's,Yes,Yes,No,6,94.5,Distinction
STU_11418,24.9,77.2,56.6,6.8,0,High School,Yes,Yes,No,10,76.5,Merit
STU_11419,18.3,59.5,71.1,6.9,1,Master's,Yes,Yes,No,10,77.1,Merit
STU_11420,18.5,90.0,61.1,5.5,1,High School,Yes,Yes,No,5,88.9,Distinction
STU_11421,22.0,87.3,81.5,6.6,3,Some College,Yes,No,Yes,10,97.7,Distinction
STU_11422,12.6,73.3,81.8,7.7,2,Some College,Yes,No,Yes,6,93.7,Distinction
STU_11423,9.5,98.7,49.2,6.9,1,Some College,Yes,No,Yes,9,88.0,Distinction
STU_11424,8.2,85.4,62.1,5.3,0,Bachelor's,Yes,Yes,No,8,77.1,Merit
STU_11425,2.2,77.8,54.5,10.0,4,Doctorate,Yes,No,No,7,70.5,Merit
STU_11426,28.4,80.5,66.4,7.5,2,Bachelor's,Yes,Yes,No,7,100.0,Distinction
STU_11427,7.8,85.2,77.5,7.3,5,Bachelor's,Yes,No,Yes,6,100.0,Distinction
STU_11428,13.6,71.4,69.1,5.9,1,High School,Yes,Yes,No,6,85.5,Distinction
STU_11429,13.2,59.2,64.9,7.5,3,Bachelor's,Yes,Yes,Yes,1,95.2,Distinction
STU_11430,17.0,89.4,87.6,7.0,3,Some College,Yes,Yes,Yes,7,100.0,Distinction
STU_11431,20.3,78.4,44.3,4.9,0,Master's,Yes,No,No,5,80.2,Merit
STU_11432,20.6,66.8,86.8,5.9,4,Some College,Yes,No,No,7,98.5,Distinction
STU_11433,11.2,76.8,65.5,8.2,0,Bachelor's,Yes,Yes,No,6,92.1,Distinction
STU_11434,13.9,61.2,71.1,9.5,2,High School,Yes,Yes,No,8,75.3,Merit
STU_11435,16.8,90.5,65.7,7.6,4,Some College,Yes,No,Yes,3,100.0,Distinction
STU_11436,13.4,91.7,90.5,8.5,0,Some College,Yes,Yes,Yes,8,100.0,Distinction
STU_11437,25.4,86.9,57.2,7.0,2,Some College,Yes,Yes,Yes,7,100.0,Distinction
STU_11438,18.2,68.5,72.1,7.1,1,Some College,Yes,Yes,Yes,1,95.9,Distinction
STU_11439,19.8,73.5,78.3,8.5,2,High School,No,No,Yes,3,97.7,Distinction
STU_11440,19.3,89.3,52.7,9.2,3,Master's,Yes,Yes,No,10,82.9,Merit
STU_11441,22.6,87.5,61.0,8.8,2,High School,Yes,No,Yes,4,99.9,Distinction
STU_11442,16.2,96.6,70.2,5.9,3,Master's,Yes,Yes,No,9,98.0,Distinction
STU_11443,6.6,80.2,61.4,7.1,0,High School,Yes,Yes,No,6,83.0,Merit
STU_11444,17.6,77.3,62.2,7.5,0,High School,Yes,Yes,Yes,7,95.8,Distinction
STU_11445,10.8,87.1,67.8,6.9,1,Bachelor's,Yes,No,Yes,5,96.5,Distinction
STU_11446,11.6,85.3,79.8,7.7,2,Some College,Yes,Yes,No,3,100.0,Distinction
STU_11447,18.8,90.3,67.9,8.2,0,Some College,Yes,No,No,5,100.0,Distinction
STU_11448,23.0,67.6,84.9,8.4,2,Bachelor's,Yes,Yes,Yes,7,100.0,Distinction
STU_11449,15.1,90.9,60.0,9.2,1,Some College,Yes,Yes,No,9,83.1,Merit
STU_11450,17.0,45.0,57.0,6.8,2,Bachelor's,Yes,No,Yes,9,74.2,Merit
STU_11451,26.1,79.4,95.1,5.6,0,Some College,Yes,No,No,8,95.5,Distinction
STU_11452,16.6,87.3,64.1,7.6,2,Some College,Yes,Yes,Yes,5,100.0,Distinction
STU_11453,31.9,70.1,56.3,9.5,2,Bachelor's,Yes,No,No,7,88.3,Distinction
STU_11454,18.7,72.0,51.1,6.6,4,Bachelor's,Yes,No,No,4,94.4,Distinction
STU_11455,3.6,93.6,84.9,8.0,2,Some College,Yes,Yes,No,10,84.4,Merit
STU_11456,19.9,63.1,67.9,8.0,2,Master's,Yes,Yes,Yes,5,99.1,Distinction
STU_11457,17.5,80.4,69.0,7.4,3,Master's,Yes,Yes,Yes,4,100.0,Distinction
STU_11458,23.4,64.5,70.1,7.2,2,Some College,Yes,Yes,No,3,99.0,Distinction
STU_11459,19.4,79.8,84.2,6.1,0,High School,No,No,No,1,90.2,Distinction
STU_11460,14.1,74.6,69.8,4.5,3,Master's,Yes,Yes,No,5,82.7,Merit
STU_11461,7.0,96.7,99.0,5.9,2,High School,Yes,Yes,Yes,2,100.0,Distinction
STU_11462,13.6,71.4,73.6,6.7,1,High School,Yes,Yes,Yes,6,88.4,Distinction
STU_11463,9.5,60.9,84.7,8.5,2,Some College,Yes,No,No,5,91.0,Distinction
STU_11464,11.2,85.1,81.7,7.1,3,Bachelor's,Yes,No,Yes,2,100.0,Distinction
STU_11465,18.8,78.9,71.6,6.6,5,Master's,Yes,Yes,Yes,8,100.0,Distinction
STU_11466,25.9,73.7,65.0,6.1,4,Bachelor's,No,Yes,No,5,100.0,Distinction
STU_11467,17.6,72.6,76.0,8.0,0,Master's,No,Yes,No,2,90.9,Distinction
STU_11468,7.2,82.3,78.1,8.8,1,High School,No,No,Yes,1,88.6,Distinction
STU_11469,17.9,68.6,65.1,8.5,0,High School,Yes,Yes,Yes,2,88.0,Distinction
STU_11470,22.8,86.3,74.0,7.9,0,Bachelor's,No,No,No,1,95.4,Distinction
STU_11471,11.0,84.7,86.8,5.4,3,Doctorate,Yes,Yes,Yes,10,89.2,Distinction
STU_11472,14.1,84.9,96.8,6.8,1,Some College,Yes,No,No,10,94.6,Distinction
STU_11473,15.1,72.8,82.3,9.5,2,High School,Yes,No,Yes,3,91.8,Distinction
STU_11474,9.9,80.0,94.4,8.5,2,High School,Yes,No,Yes,3,100.0,Distinction
STU_11475,19.2,75.6,64.4,5.4,2,High School,Yes,Yes,No,10,78.6,Merit
STU_11476,14.2,84.8,80.4,7.1,0,Some College,Yes,No,No,1,100.0,Distinction
STU_11477,17.7,45.0,88.1,7.6,0,High School,Yes,Yes,Yes,7,93.8,Distinction
STU_11478,9.2,79.0,61.2,6.3,1,Master's,Yes,Yes,Yes,10,76.2,Merit
STU_11479,12.2,75.6,66.2,4.4,1,Some College,Yes,No,Yes,7,73.3,Merit
STU_11480,19.7,67.4,92.9,7.3,5,Bachelor's,Yes,No,No,9,100.0,Distinction
STU_11481,12.6,93.1,60.3,6.3,3,High School,No,No,Yes,5,97.1,Distinction
STU_11482,26.2,70.2,55.9,6.3,1,High School,Yes,Yes,No,4,83.4,Merit
STU_11483,12.4,73.4,90.3,6.8,3,Bachelor's,Yes,No,No,5,100.0,Distinction
STU_11484,16.5,74.9,86.4,7.0,0,Master's,Yes,Yes,No,8,94.5,Distinction
STU_11485,21.1,86.1,77.2,7.2,2,Some College,No,Yes,No,8,100.0,Distinction
STU_11486,5.8,85.7,71.5,6.1,0,Master's,Yes,No,No,4,88.1,Distinction
STU_11487,3.6,72.8,66.7,6.9,2,Bachelor's,Yes,Yes,Yes,8,78.1,Merit
STU_11488,5.1,77.2,75.4,5.1,1,High School,Yes,No,Yes,4,77.8,Merit
STU_11489,23.2,93.2,91.0,7.6,0,High School,No,Yes,Yes,4,100.0,Distinction
STU_11490,11.4,83.8,74.9,4.0,0,Bachelor's,Yes,Yes,No,8,70.9,Merit
STU_11491,31.6,75.1,98.0,6.9,1,Some College,Yes,No,No,2,100.0,Distinction
STU_11492,11.3,77.7,61.2,8.3,2,Some College,Yes,No,Yes,4,98.8,Distinction
STU_11493,16.2,84.0,71.8,5.9,0,Some College,No,Yes,No,1,85.1,Distinction
STU_11494,25.0,68.2,67.5,8.1,2,Some College,Yes,Yes,No,1,95.4,Distinction
STU_11495,28.0,74.3,59.0,8.6,2,Master's,Yes,No,No,8,91.3,Distinction
STU_11496,28.4,49.8,70.2,4.0,2,High School,Yes,Yes,Yes,4,67.6,Pass
STU_11497,22.9,71.2,77.0,7.0,2,Some College,Yes,Yes,Yes,6,100.0,Distinction
STU_11498,21.7,95.1,78.3,4.0,0,Some College,Yes,No,No,5,86.4,Distinction
STU_11499,18.9,60.2,98.0,7.1,1,Bachelor's,Yes,Yes,Yes,10,88.2,Distinction
STU_11500,20.1,45.0,77.6,7.2,4,Bachelor's,No,No,No,6,89.5,Distinction
STU_11501,11.4,57.2,85.8,4.2,2,Master's,Yes,No,No,4,76.9,Merit
STU_11502,9.7,60.9,72.8,9.5,2,Bachelor's,No,No,No,4,79.5,Merit
STU_11503,15.0,77.3,92.1,7.5,2,Bachelor's,Yes,Yes,No,7,100.0,Distinction
STU_11504,13.9,52.6,99.0,6.2,0,High School,No,No,No,1,83.2,Merit
STU_11505,12.1,59.4,78.4,9.0,2,Some College,Yes,Yes,Yes,9,77.9,Merit
STU_11506,19.5,88.5,60.1,5.0,3,Bachelor's,Yes,Yes,No,10,83.4,Merit
STU_11507,21.2,87.1,65.4,5.7,0,Master's,Yes,Yes,No,3,94.2,Distinction
STU_11508,15.6,72.1,75.4,4.4,3,Master's,Yes,Yes,No,4,84.3,Merit
STU_11509,24.6,55.0,77.5,9.4,0,Bachelor's,Yes,Yes,Yes,9,78.1,Merit
STU_11510,7.6,82.7,80.4,7.6,1,Some College,Yes,Yes,Yes,5,96.0,Distinction
STU_11511,13.7,91.6,77.5,8.0,3,High School,Yes,Yes,Yes,4,100.0,Distinction
STU_11512,10.3,92.2,72.1,7.6,3,High School,Yes,Yes,No,6,100.0,Distinction
STU_11513,2.9,77.6,64.4,7.9,3,High School,Yes,No,Yes,1,89.9,Distinction
STU_11514,14.5,86.6,76.8,7.3,4,High School,Yes,Yes,No,10,92.3,Distinction
STU_11515,14.2,69.0,94.3,7.5,1,Some College,Yes,No,No,1,98.5,Distinction
STU_11516,24.8,68.7,84.2,7.3,2,Some College,Yes,No,Yes,5,100.0,Distinction
STU_11517,19.1,87.9,78.4,6.5,1,Bachelor's,Yes,No,No,5,100.0,Distinction
STU_11518,8.3,86.9,84.4,7.1,1,Some College,Yes,Yes,Yes,9,96.3,Distinction
STU_11519,27.1,74.5,67.5,7.5,1,Bachelor's,Yes,No,No,1,100.0,Distinction
STU_11520,22.9,58.2,65.9,7.3,2,Some College,Yes,No,Yes,3,90.7,Distinction
STU_11521,18.8,86.4,63.0,5.4,1,Some College,Yes,No,Yes,3,89.5,Distinction
STU_11522,13.5,86.4,70.5,5.6,3,Master's,Yes,Yes,Yes,4,98.7,Distinction
STU_11523,8.8,88.0,66.9,8.5,2,High School,Yes,No,No,7,93.2,Distinction
STU_11524,12.6,45.0,86.5,6.8,0,Master's,Yes,No,No,7,82.3,Merit
STU_11525,22.1,97.4,66.3,7.9,2,Some College,Yes,Yes,No,10,96.1,Distinction
STU_11526,27.2,88.5,62.4,5.9,1,Some College,Yes,No,Yes,5,95.8,Distinction
STU_11527,25.0,85.2,95.3,5.4,1,High School,Yes,No,No,9,93.0,Distinction
STU_11528,11.8,89.9,66.6,6.2,3,High School,Yes,No,Yes,7,94.0,Distinction
STU_11529,7.7,89.4,73.8,6.9,1,Some College,Yes,Yes,No,2,93.6,Distinction
STU_11530,15.9,91.0,77.4,6.4,3,Bachelor's,Yes,No,No,3,100.0,Distinction
STU_11531,3.5,65.8,58.4,8.8,2,Some College,Yes,Yes,No,7,66.8,Pass
STU_11532,17.1,94.8,86.8,7.4,1,Bachelor's,Yes,No,No,5,100.0,Distinction
STU_11533,14.0,85.4,79.6,9.4,2,Some College,Yes,Yes,Yes,7,96.3,Distinction
STU_11534,12.0,75.6,90.7,7.7,0,Some College,Yes,Yes,Yes,9,95.9,Distinction
STU_11535,4.6,75.7,63.8,4.3,0,Master's,Yes,Yes,Yes,9,59.5,Pass
STU_11536,18.3,92.0,73.2,8.5,0,Master's,Yes,No,Yes,3,100.0,Distinction
STU_11537,11.5,72.3,72.5,5.4,1,Some College,Yes,No,No,8,73.8,Merit
STU_11538,7.4,84.5,75.2,7.5,0,High School,Yes,Yes,Yes,6,93.4,Distinction
STU_11539,2.0,85.4,54.5,6.3,5,High School,Yes,Yes,No,4,84.7,Merit
STU_11540,14.8,75.5,73.3,9.8,1,Master's,Yes,Yes,No,4,89.5,Distinction
STU_11541,26.5,91.6,54.9,8.9,2,High School,Yes,No,Yes,4,98.8,Distinction
STU_11542,25.8,96.1,76.3,6.3,0,Bachelor's,Yes,Yes,Yes,7,100.0,Distinction
STU_11543,12.0,76.0,46.5,7.0,0,Some College,Yes,Yes,Yes,6,88.2,Distinction
STU_11544,11.1,89.3,49.8,7.5,0,Doctorate,No,No,Yes,2,91.0,Distinction
STU_11545,18.0,84.1,81.8,8.2,2,Some College,Yes,Yes,No,5,100.0,Distinction
STU_11546,8.5,81.5,65.4,7.2,1,Some College,Yes,Yes,No,5,87.6,Distinction
STU_11547,17.0,99.1,60.1,6.0,1,Bachelor's,Yes,Yes,No,6,98.9,Distinction
STU_11548,20.0,89.8,87.3,6.3,1,Doctorate,No,No,No,7,100.0,Distinction
STU_11549,23.0,63.0,75.9,7.2,2,Doctorate,Yes,No,Yes,8,99.7,Distinction
STU_11550,14.3,92.7,82.5,8.7,0,Bachelor's,Yes,No,Yes,10,91.1,Distinction
STU_11551,13.7,78.7,70.0,7.7,2,Bachelor's,No,Yes,No,8,94.7,Distinction
STU_11552,9.3,81.9,99.0,6.3,1,Bachelor's,Yes,Yes,Yes,5,100.0,Distinction
STU_11553,9.6,74.7,64.7,8.0,2,Bachelor's,Yes,Yes,Yes,2,96.2,Distinction
STU_11554,13.5,68.3,92.9,6.7,0,Master's,Yes,No,No,10,83.7,Merit
STU_11555,17.4,77.1,71.3,8.3,1,Some College,Yes,No,No,8,93.7,Distinction
STU_11556,20.9,80.1,52.1,10.0,0,Bachelor's,No,No,No,6,72.1,Merit
STU_11557,9.8,94.4,77.8,6.8,5,Some College,Yes,Yes,Yes,3,100.0,Distinction
STU_11558,24.7,89.5,75.8,8.2,1,Bachelor's,No,No,No,4,100.0,Distinction
STU_11559,13.2,58.6,59.4,6.3,5,Master's,Yes,No,Yes,1,93.2,Distinction
STU_11560,14.9,76.5,60.9,7.1,1,Some College,Yes,Yes,No,3,92.6,Distinction
STU_11561,10.1,82.9,71.7,7.2,0,High School,Yes,No,Yes,4,96.9,Distinction
STU_11562,2.0,64.4,76.2,7.0,1,Some College,Yes,No,Yes,2,76.5,Merit
STU_11563,20.7,74.4,42.4,10.0,0,High School,Yes,No,No,6,70.2,Merit
STU_11564,19.8,97.2,84.6,6.8,3,Some College,Yes,No,No,8,100.0,Distinction
STU_11565,13.2,95.3,66.1,7.9,3,Master's,Yes,Yes,No,6,99.4,Distinction
STU_11566,15.4,75.9,56.0,4.9,2,Bachelor's,No,No,Yes,10,63.6,Pass
STU_11567,18.4,81.1,83.3,7.7,2,Master's,Yes,No,No,3,100.0,Distinction
STU_11568,4.8,77.8,71.7,8.6,1,High School,Yes,Yes,No,9,74.2,Merit
STU_11569,11.6,78.4,86.6,6.6,5,Master's,Yes,Yes,No,4,100.0,Distinction
STU_11570,20.2,73.8,77.3,4.2,0,Bachelor's,Yes,Yes,Yes,6,73.9,Merit
STU_11571,6.8,76.6,72.0,7.2,2,High School,Yes,Yes,Yes,4,89.8,Distinction
STU_11572,16.9,75.8,70.2,7.2,1,Bachelor's,No,No,No,4,95.1,Distinction
STU_11573,6.2,59.8,77.8,8.1,5,Master's,Yes,Yes,No,2,91.7,Distinction
STU_11574,18.0,86.6,67.0,9.6,3,High School,Yes,Yes,No,10,84.4,Merit
STU_11575,14.8,65.0,61.8,6.7,5,Bachelor's,Yes,Yes,Yes,2,95.1,Distinction
STU_11576,4.5,56.6,79.3,6.2,1,Master's,Yes,Yes,No,2,76.9,Merit
STU_11577,22.6,88.6,70.3,5.8,0,High School,Yes,Yes,No,2,91.8,Distinction
STU_11578,10.2,83.9,72.4,7.4,1,Bachelor's,Yes,Yes,Yes,8,92.2,Distinction
STU_11579,9.7,60.5,85.1,7.8,2,Some College,Yes,Yes,No,10,76.9,Merit
STU_11580,16.3,87.1,70.6,6.5,2,Some College,Yes,No,Yes,4,99.6,Distinction
STU_11581,22.5,89.4,72.2,8.1,0,Bachelor's,Yes,Yes,Yes,4,100.0,Distinction
STU_11582,8.4,46.1,64.8,7.8,1,High School,Yes,No,No,10,53.4,Pass
STU_11583,15.4,73.9,77.2,7.3,0,Bachelor's,Yes,Yes,No,10,78.4,Merit
STU_11584,17.8,69.4,76.2,6.1,3,High School,Yes,Yes,No,3,97.7,Distinction
STU_11585,19.5,82.1,82.8,6.6,0,Some College,Yes,Yes,Yes,5,100.0,Distinction
STU_11586,16.1,86.4,65.1,4.3,2,Some College,Yes,Yes,Yes,4,81.1,Merit
STU_11587,12.6,82.7,66.5,7.5,0,Some College,Yes,Yes,No,7,96.1,Distinction
STU_11588,9.6,70.2,81.5,7.2,1,Some College,Yes,Yes,Yes,10,79.5,Merit
STU_11589,15.6,89.6,75.0,7.4,4,Master's,Yes,Yes,No,7,100.0,Distinction
STU_11590,8.0,83.7,61.1,7.8,0,Master's,Yes,No,Yes,6,94.3,Distinction
STU_11591,2.0,68.3,87.7,7.7,0,Master's,Yes,Yes,No,7,84.4,Merit
STU_11592,17.8,91.5,51.6,7.1,0,Some College,Yes,No,No,7,90.0,Distinction
STU_11593,20.9,90.1,81.4,7.3,1,Master's,Yes,No,Yes,8,100.0,Distinction
STU_11594,2.0,45.0,56.8,5.5,2,Master's,Yes,No,No,1,52.6,Pass
STU_11595,8.4,91.9,94.6,6.5,0,Some College,Yes,Yes,Yes,3,100.0,Distinction
STU_11596,19.0,77.4,53.5,7.3,2,Some College,Yes,No,Yes,3,92.4,Distinction
STU_11597,28.4,45.9,85.8,6.3,0,High School,Yes,Yes,No,5,87.7,Distinction
STU_11598,15.1,73.7,71.0,8.2,3,Some College,Yes,Yes,No,10,85.5,Distinction
STU_11599,10.3,82.1,67.6,6.4,3,Master's,Yes,Yes,Yes,7,96.6,Distinction
STU_11600,13.8,87.1,74.2,7.5,5,Bachelor's,No,No,No,10,93.9,Distinction
STU_11601,23.9,91.5,79.6,7.3,4,Bachelor's,Yes,Yes,Yes,6,100.0,Distinction
STU_11602,10.8,70.2,61.1,8.1,1,High School,Yes,No,Yes,4,82.8,Merit
STU_11603,9.8,95.5,62.2,8.3,1,High School,Yes,Yes,No,6,87.1,Distinction
STU_11604,11.9,94.5,79.8,8.0,2,Some College,Yes,No,No,7,100.0,Distinction
STU_11605,8.8,84.3,51.5,4.7,0,Master's,Yes,No,No,4,76.1,Merit
STU_11606,15.8,91.6,65.0,8.6,0,Some College,Yes,No,No,8,88.0,Distinction
STU_11607,25.6,51.0,99.0,9.0,0,Master's,Yes,Yes,No,5,98.2,Distinction
STU_11608,17.1,89.0,60.4,6.6,1,High School,Yes,No,No,3,92.3,Distinction
STU_11609,13.4,81.2,85.8,7.5,1,Bachelor's,Yes,No,Yes,2,100.0,Distinction
STU_11610,13.1,74.9,65.0,6.1,0,Bachelor's,Yes,Yes,No,1,87.9,Distinction
STU_11611,4.8,80.5,78.1,4.9,0,Master's,Yes,Yes,No,4,79.9,Merit
STU_11612,20.7,45.0,79.9,6.3,2,High School,Yes,No,No,2,83.8,Merit
STU_11613,14.5,75.5,85.5,6.6,0,High School,Yes,Yes,No,3,98.3,Distinction
STU_11614,13.8,95.2,69.6,6.8,5,High School,Yes,No,Yes,1,100.0,Distinction
STU_11615,35.8,45.4,95.9,6.0,0,Master's,Yes,Yes,Yes,6,99.8,Distinction
STU_11616,16.9,90.1,64.9,6.3,2,High School,Yes,Yes,No,4,94.0,Distinction
STU_11617,10.1,91.7,74.8,7.2,1,High School,Yes,Yes,Yes,5,100.0,Distinction
STU_11618,12.2,69.0,74.9,6.3,0,Some College,Yes,Yes,No,8,77.5,Merit
STU_11619,22.5,86.4,58.5,7.9,1,Some College,Yes,Yes,No,4,96.8,Distinction
STU_11620,15.7,76.0,68.6,8.0,1,Master's,Yes,No,No,6,100.0,Distinction
STU_11621,5.7,67.6,73.9,10.0,3,Master's,Yes,Yes,No,3,79.5,Merit
STU_11622,21.0,80.3,66.8,8.6,2,Some College,Yes,No,Yes,8,97.9,Distinction
STU_11623,10.7,68.5,99.0,7.5,0,Master's,Yes,No,No,3,99.9,Distinction
STU_11624,27.2,77.5,61.9,6.5,0,Bachelor's,Yes,Yes,No,7,96.7,Distinction
STU_11625,22.0,88.8,86.2,7.6,0,Some College,Yes,Yes,No,7,100.0,Distinction
STU_11626,12.1,77.4,82.3,7.6,0,Master's,No,Yes,Yes,3,97.6,Distinction
STU_11627,23.3,76.8,71.8,6.6,1,Bachelor's,Yes,Yes,Yes,3,100.0,Distinction
STU_11628,15.4,71.3,61.6,8.1,5,Some College,Yes,Yes,No,10,80.3,Merit
STU_11629,20.5,69.5,62.8,5.5,1,Bachelor's,Yes,Yes,Yes,10,75.5,Merit
STU_11630,18.2,91.1,65.8,6.9,2,Some College,Yes,No,Yes,8,98.7,Distinction
STU_11631,9.5,87.8,50.6,7.9,2,High School,Yes,Yes,Yes,3,95.6,Distinction
STU_11632,10.8,87.6,60.0,6.9,3,Bachelor's,Yes,No,No,2,98.9,Distinction
STU_11633,21.7,72.5,54.2,7.0,0,Bachelor's,Yes,No,No,5,92.3,Distinction
STU_11634,12.8,78.4,88.2,7.0,2,Bachelor's,Yes,No,No,7,100.0,Distinction
STU_11635,12.4,96.2,79.4,6.2,3,High School,Yes,No,No,8,98.1,Distinction
STU_11636,8.8,84.7,81.4,8.6,0,Master's,Yes,No,Yes,1,99.6,Distinction
STU_11637,17.8,82.4,79.1,6.0,0,High School,Yes,Yes,No,2,93.5,Distinction
STU_11638,28.4,89.6,74.0,7.6,5,Some College,Yes,No,Yes,7,100.0,Distinction
STU_11639,8.1,85.1,89.5,7.7,2,Some College,Yes,No,No,9,94.4,Distinction
STU_11640,15.2,84.8,64.7,6.1,0,High School,Yes,Yes,No,3,84.8,Merit
STU_11641,24.2,90.8,73.3,7.3,1,Some College,Yes,Yes,Yes,8,100.0,Distinction
STU_11642,14.5,89.5,81.0,6.1,1,Bachelor's,No,Yes,Yes,10,89.2,Distinction
STU_11643,17.9,91.8,56.1,8.9,1,Master's,Yes,Yes,No,3,98.1,Distinction
STU_11644,8.1,83.4,99.0,5.8,1,Doctorate,Yes,Yes,Yes,4,100.0,Distinction
STU_11645,17.8,62.0,72.3,6.4,0,Bachelor's,Yes,No,No,2,87.8,Distinction
STU_11646,13.8,87.5,73.7,5.7,2,Some College,Yes,No,No,9,89.6,Distinction
STU_11647,21.4,82.9,87.1,5.6,2,Bachelor's,Yes,Yes,No,5,100.0,Distinction
STU_11648,22.7,45.0,83.0,9.1,3,Master's,Yes,Yes,No,5,90.7,Distinction
STU_11649,31.8,74.5,72.5,7.9,0,Some College,Yes,No,No,4,91.3,Distinction
STU_11650,18.8,53.3,73.6,7.4,3,Bachelor's,Yes,Yes,Yes,5,95.3,Distinction
STU_11651,17.1,77.8,54.0,6.4,0,Some College,No,Yes,Yes,1,79.8,Merit
STU_11652,16.3,76.5,65.3,8.3,1,Some College,Yes,No,No,10,81.1,Merit
STU_11653,12.7,68.5,78.2,6.2,3,Some College,Yes,Yes,No,10,80.3,Merit
STU_11654,17.2,58.0,77.3,8.2,1,Bachelor's,Yes,Yes,Yes,6,92.2,Distinction
STU_11655,13.1,92.5,86.7,6.2,0,Bachelor's,Yes,Yes,Yes,4,100.0,Distinction
STU_11656,16.1,63.3,70.6,6.4,0,Some College,Yes,No,Yes,4,86.0,Distinction
STU_11657,23.6,73.9,55.4,8.1,1,Bachelor's,Yes,No,No,5,88.9,Distinction
STU_11658,8.5,87.6,84.7,8.2,2,Master's,Yes,Yes,No,1,100.0,Distinction
STU_11659,22.4,90.9,89.2,7.9,5,Doctorate,Yes,Yes,No,4,100.0,Distinction
STU_11660,23.6,88.4,82.8,5.9,2,High School,Yes,No,No,10,85.1,Distinction
STU_11661,14.2,96.3,70.0,6.7,3,High School,Yes,No,No,3,100.0,Distinction
STU_11662,2.0,56.3,84.5,7.4,2,Bachelor's,Yes,No,No,5,79.4,Merit
STU_11663,11.0,87.9,99.0,6.2,3,Some College,Yes,No,Yes,10,94.7,Distinction
STU_11664,23.4,48.0,73.4,8.8,0,High School,No,Yes,Yes,5,76.5,Merit
STU_11665,14.9,76.7,56.3,4.3,4,Some College,Yes,No,No,8,76.7,Merit
STU_11666,8.5,90.4,65.0,6.3,1,Bachelor's,Yes,No,Yes,1,100.0,Distinction
STU_11667,11.7,68.1,79.5,6.6,4,Bachelor's,Yes,No,Yes,3,97.9,Distinction
STU_11668,20.5,88.0,52.7,4.0,0,Some College,Yes,No,No,5,70.2,Merit
STU_11669,18.6,95.6,74.0,5.5,2,Some College,No,Yes,No,3,97.0,Distinction
STU_11670,13.4,60.6,76.6,8.0,2,Bachelor's,Yes,No,No,6,88.6,Distinction
STU_11671,12.6,82.2,90.4,7.2,5,High School,Yes,No,Yes,10,99.6,Distinction
STU_11672,12.5,76.2,87.7,9.1,2,Some College,Yes,No,Yes,3,100.0,Distinction
STU_11673,9.0,98.6,82.4,9.1,1,High School,Yes,Yes,No,6,100.0,Distinction
STU_11674,25.5,74.4,46.0,7.7,1,Some College,Yes,No,No,8,77.7,Merit
STU_11675,12.9,58.2,83.1,7.6,1,Some College,Yes,No,No,4,86.5,Distinction
STU_11676,22.9,85.9,80.5,7.3,0,Bachelor's,Yes,Yes,Yes,8,100.0,Distinction
STU_11677,24.9,97.3,75.1,4.0,0,Bachelor's,Yes,No,Yes,7,83.1,Merit
STU_11678,21.5,96.0,51.2,5.5,0,Some College,Yes,No,No,4,91.0,Distinction
STU_11679,12.2,60.9,62.7,7.3,1,High School,Yes,Yes,Yes,3,83.6,Merit
STU_11680,17.6,73.4,58.0,7.9,3,Some College,Yes,Yes,Yes,5,98.4,Distinction
STU_11681,14.8,52.2,47.8,7.5,3,Bachelor's,Yes,No,Yes,5,83.8,Merit
STU_11682,9.1,85.8,72.0,6.1,0,High School,Yes,Yes,No,7,86.4,Distinction
STU_11683,17.1,88.9,62.4,8.3,0,High School,Yes,Yes,Yes,1,97.7,Distinction
STU_11684,7.3,65.4,99.0,9.0,0,Bachelor's,Yes,Yes,Yes,9,75.7,Merit
STU_11685,22.7,92.1,70.0,8.3,0,Bachelor's,Yes,Yes,No,2,100.0,Distinction
STU_11686,12.0,83.2,87.5,8.4,0,Some College,Yes,Yes,Yes,9,92.4,Distinction
STU_11687,16.3,90.5,53.2,6.5,1,Some College,Yes,Yes,No,9,79.8,Merit
STU_11688,16.8,64.9,65.6,8.5,1,Master's,Yes,No,No,3,93.7,Distinction
STU_11689,13.3,63.9,73.2,7.4,1,Master's,Yes,No,No,7,88.2,Distinction
STU_11690,18.8,83.2,61.1,7.8,1,Some College,Yes,No,Yes,3,99.7,Distinction
STU_11691,11.9,90.1,66.9,7.6,0,Bachelor's,Yes,Yes,No,8,94.9,Distinction
STU_11692,20.7,75.8,69.4,7.1,2,Bachelor's,Yes,Yes,No,8,95.5,Distinction
STU_11693,6.3,94.7,69.2,6.2,3,Doctorate,Yes,Yes,Yes,3,100.0,Distinction
STU_11694,15.8,89.1,94.3,7.1,0,Some College,Yes,No,No,5,100.0,Distinction
